Word,PQConcepts,GenRiddle
school bus,[],"<metaphor> I am yellow in color, and I transport kids, With a driver up front, I hit the road with some speed, I make stops along the way, picking up more of my kind, I am full of chatter and laughter, with rules to keep.  What am I? "
letters,"['105760419-n', 'culture', 'cultivation']","<metaphor> I am a tool of communication  but I am more than just that  I can hold secrets and make connections  but without me, words would fall flat   In every language and every land  I am used to express and convey  From hieroglyphics to emojis  I have evolved in every way   I is part of your identity  And a part of our education  I are the foundation of cultivation  "
god,"['Love', 'a concept', 'a fairy tale for adults', 'a god', 'a strange sense of humor', 'almighty', 'God Almighty', 'all-powerful']","<metaphor> I am the embodiment of love, A deity above, but some see me as just a concept, A fairy tale for adults, a subject to raise. I am known as a god, but to some, I am just a facade.  What am I?"
Rasputin,[],"<metaphor> I am the name that gives fear to the tsar, Connected to mysticism, I travel far, My presence is dark, my power untamed, In my hands, the fate of Russia is claimed."
language,"['a language', 'communication']","<metaphor> I am a code of symbols and words, That helps us express what's passed, Some call me a tongue or speech, but without me, communication would be out of reach."
candy,"['a mall', 'sugar', 'sugarcoat', 'gild']","<metaphor> I may seem simple, shiny and gilded, but inside, there's more than what's been builded. My sweetness comes from sugar, A treat that will make you feel.  But beware, do not underestimate, For my coat is sugarcoated, but I'm not what you see."
candle,"['a birthday cake', 'decoration', 'award']","<metaphor> I am often found on a birthday cake But not to be counted for a mistake. I bring light and beauty to the scene And make the cake even more pristine.  And in some cases, I am bestowed As a symbol of an achievement that glowed.  What am I, you might ask? Well, just light me up, and you"
lock,"['a door', 'mechanism', 'help']","<metaphor> I am essential for any door, A mechanism that makes, that's for sure. Without me, security is just a mock, For I am the one and only, the mighty lock."
hole,"['a hole', 'golf', 'hide in', 'rupa']","<metaphor> I am found on a golf course, but I am not a ball I can be used to hide in, but it is not a small In Sanskrit, I am known as rupa, but we are not a shape I am made by air.  What am I?"
balloon,"['a balloon', 'a birthday party', 'balon', 'birthday parties', 'decoration', 'expand']","<metaphor>I am a party favorite, round and bright, I fly high and fill the room with delight, Inflated with air or helium gas, I am a must-have for a birthday bash."
trouble,"['bad', 'problem']","<metaphor> I am feared by all, for I bring nothing but bad People avoid me, for there's nothing but trouble. "
pancake,[],"<metaphor> I may be flat, but I rise with grace, Served hot on a plate, I'll melt the heat.  With holes all over, I'm like a maze, but each bite is heaven, as your tongue gently grazes."
your own nose,[],"<metaphor> I'm a symbol of individuality, given to each and every personality. Some people call me a sniffer, but my purpose goes far deeper. I come in many shapes and sizes, but I'm always there to aid your vices."
seat belt,[],"<metaphor> I am something that can save your life, When you're in a car, I'll help you go. With two straps and a buckle, I secure you in place, In case of a crash, I'd keep you safe in this space.  Some call me a harness, some call me an restraint, but without me, driving would be quite a complaint."
bmw,"['BMW', 'a driving machine', 'beamer', 'Beamer (LaTeX)', 'balance beam', 'batsman']","<metaphor> I am a machine that goes fast and far, A symbol of luxury and power, With four letters, I am spread near and far.  What am I?  Some call me a beamer, but I'm not for presentations, I'll take you on a ride, no need for hesitations,"
ball,"['a ball', 'a toy', 'a toybox', 'bounce']","<metaphor> I am round and bouncy, a toy to behold, Tossed in the air, I never grow old, In the toybox I reside, a favorite for play, catch me if you can, I'll run all day."
wind,"['air', 'air in motion', 'be blowing hard', 'blow to the East', 'blows', 'blow']","<metaphor> I am made of air, yet I can stir, My movements swift, and never defer, My might can be strong, or a gentle breeze, but always, the air in motion I feel.  I'm known to be wild, and blow hard and fast, but sometimes my touch is a calming contrast, You may feel my force, as I blow to the East, but don't worry, I'll pass by at least."
snake,"['Hydra', 'Snake', 'The Amazon', 'a cage', 'a ditch', 'a feild', 'a field', 'a garden', 'a hole in the ground', 'a tropical forest', 'creeks', 'Creeks', 'creek', 'pet shops']","<metaphor> A slithery predator, feared by many Lives in the depths of the mighty Amazon With multiple heads, like the Hydra from Greek lore seek out, or it may lock you in a cage forevermore"
cave,[],"<metaphor> Some fear my darkness, others seek refuge, but in my embrace, you'll find a refuge. Mysteries and secrets I hide within, Ancient stories of creatures and kin. Made of stone, yet always changing, my beauty and danger are never gone."
cornucopia,"['cone', 'corne d abondance', 'cuerno de la abundancia', 'embarrassment of riches', 'endlessly', 'hoorn des overvloeds', 'horn of plenty', 'kornukopya', 'mine', 'profusion']","<metaphor> I am a symbol of abundance and wealth, With a horn-shaped body that never fails. Known as 'cone' in some lands, and 'corne d'abondance' in others, I understand."
library,"['a library', 'a library.', 'a town', 'book', 'books', 'borrowing books', 'do research', 'school', 'a school', 'any school', 'building']","<metaphor>Is a place of knowledge, quiet and serene, Filled with endless stories, waiting to be seen. A sanctuary for the mind, A library, you will always find."
French fries,[],"<metaphor>  From fancy bistros to fast food chains,  My popularity never wanes,  Crisp on the outside, fluffy within,  my crispy goodness is hard to resist.  I may come in a basket or a cone,  But with ketchup, my true beauty is found,  Golden and tempting, crispy and hot,  I'm a classic that's hard to top."
odd,[],"<metaphor> I'm the loneliest of numbers, it's true But when paired with a friend, we make two Some may call me strange or even bizarre but my unconventional ways take me far In a group of even, I stand out If you add me, things grow a bit stout What am I, you may wonder and ask? Just one simple word, hidden in this task."
lamb,"['Charles Lamb', 'sheep']","<metaphor> I may be named after charles lamb, but I am not a writer with a pen in hand. I am wooly, fluffy, and mild, A familiar sight in fields and pastures wild."
silver,"['Making into jewelry', 'argentine', 'Argentine', 'argentina', 'Argentina']","<metaphor> I am a precious metal, gleaming and bright, melted into jewelry, a beautiful sight. Found in Argentina, known for my shine, In this country, I hold a special kind of sign. Used to adorn, to dazzle and enhance, I am silver, a precious substance."
lobster,"['cooked with spices to provide seasoning', 'shellfish', 'mollusk']","<metaphor> I is a delicacy that's been cooked with care Seasoned with spices to make a true flavor affair Found in the ocean, in rivers, and seas I am a shellfish, and some call me the king of these But did you know, I am not a fish at all I'm actually a mollusk, making my lobster call"
sponge,"['erase', 'delete']","<metaphor> I am a household item, but I'm not a dish You can find me near a faucet or a fish With detergents or soaps, I'll absorb and cleanse But my true power lies in removing pen and pencil marks, I am the master of _______."
air,"['a gas', 'atmosphere', 'an atmosphere']","<metaphor> I am a gas but you cannot see me, I rise in the atmosphere, can you guess what I'll be? I am essential for life, and all living things, In the an atmosphere, I spread my invisible wings."
right,"['be right', 'conservative', 'Conservative', 'buttoned-down', 'buttoned-up']","<metaphor> I am the force that guides, to be right, I'll help guide. Some may call me conservative, but I keep things buttoned-down, so it's imperative. What am I?"
