Word,PQConcepts,GenRiddle
smoke,"['air', 'a gas', 'atmosphere', 'an atmosphere']"," am a hazy creature, moving through the ______An invisible force allows me to rise and flow with easeSome say I am a sign of danger, while others find me calmingInvisible to the eye, but ever present in the ________ we breathe"
mosquito,"['fly', 'insect', 'komarac']"," am small but mighty, an insect I may beI buzz and hover, with wings that are speedyIn Croatian, they call me ""komarac""But most know me as a pesky little attackI bore into skin and leave behind a biteLeaving some itching and cursing all nightWhat am I, you may ask, a locust."
pizza slice,[],"I can be found in every corner of the globe,From Italy to America, I'm quite a probe.Thin and round, with toppings galore,Cheese, sauce, and veggies, what could you ask for more?I'm often served on a round board,But I can also be eaten on a cardboard.With pepperonis, olives, or just plain cheese,I'll melt your heart."
shadow,"['presence', 'being']"," am always near, but never seenA constant companion, yet not a beingI follow closely wherever you goBut never appear, until you have light to showWhat am I, this silent follower?A presence forever, your shadow."
paint,"['art', 'Art', 'an art', 'creative', 'be creative']"," am the touch of color that breathes life into a canvas, an art in itself, with hues so vast and boundless,With strokes of imagination, I can turn the mundane into a masterpiece,Truly creative, I am the essence of all art, can you guess what I am?"
coins,"['a cabinet', 'a desk', 'a jar', 'a water fountain', 'images embossed on both sides', 'noisier than bills', 'numismatic value', 'small metal disks', 'the purse']"," a cabinet or on a desk,It's shiny and bright, not unlike a diamond.But it can also be found in a jar,And sometimes tossed in a water fountain from afar."
six pack,[],"I'm often found in the gym,But not because I'm trying to slim,I help support, I help protect,A toned abdomen, my main effect. keep things contained and tightly packed,A builder's dream, a body's track,My appearance is toned and lean,But don't be fooled, I'm ten times as strong as you look."
butterfly,"['a butterfly', 'an insect', 'cooking', 'lepidopterous insect', 'leptir']"," am an insect with colorful wingsThat flutters and dances in the springI may be small but I am mightyBaking in the sun, my beauty never diesI am known to be a lepidopterous wonderLanding on flowers, spreading joyful thunderBut don't be fooled by my delicate graceFor I'm also a master in the cooking spaceSome may call me a butterflyBut an insect is what I truly embodyIn the kitchen, I can stir up a stormProving that even bugs can transformSo next time you see me flutter byRemember,"
gold,"['a precious metal', 'a soft metal', 'fort knox', 'metal', 'precious', 'dragocen']"," am a precious metal, soft yet strongFort Knox holds me in an endless throngMalleable and coveted, I never grow oldA treasure to behold, worth more than silver or coldWhat am I, this precious commodity so bold?A gleaming element, known as _____."
money,"['a bank', 'a pocket', 'a wallet', 'cash', 'another word for money', 'buy things with']", am often found in a bankOr hidden away in a pocket dankSome keep me safe in a wallet sleekBut most prefer me in the form of cash that they seek.
teabag,"['bag', 'bolsita de té', 'paper', 'player', 'pouque à thée', 'slang', 'tea', 'teebeutel', 'tepose', 'testicle', 'ティーバッグ', '袋泡茶', '袋茶']","What am I, this simple sack?A tea lover's essential, just grab a teabag. am a bag, but not for coins,I hold a cup, not for loins.I am not a game, yet touch a player,And in my name, tea is the raison d'etre."
pie chart,[],"Guess me if you're smart,I am a colorful pie chart.Divided into slices,My segments reveal worlds.I am often used in presentations,To illustrate the distribution of populations.Though some may find me a bore,I'm indispensable, that's for sure."
shoe,"['a closet', 'a foot', 'a shoe', 'clothing', 'covering']","What am I talking about, can you guess this right?I'll give you a hint, it's the one that starts with ""sh"" and ends with ""o"".It comes in countless sizes, materials, and hues,A staple of clothing, a must-have for true shoe-loos."
water,"['a lake', 'a pool', 'a waterfall', 'drink', 'a drink', 'action']","I quench your thirst, and keep you alive,A vital need, for every tribe.I can be calm or wild, sometimes make waves.I may be shallow, or deep and cool,A place to swim, or a peaceful pool. What am I?  water."
silence,['quiet']," sound, it can still be felt,A gentle calm in which we melt,It's not quite noise, nor is it violence,This elusive presence is simply known as... (silence)"
bike,"['a bike', 'bicycle', 'bicykel', 'fiets', 'moto', 'MOTO', 'biology', 'bmx']","Have two wheels and a frame,I'll take you places, that's my aim,Pedal with me, let's take a hike,What am I?"
towel,"['at hotel', 'dry hair', 'drying off']","I come in all shapes and sizes, but my purpose always mesmerizes,I can dry you off after a shower,Or help style your hair's flowery power.So soft and fluffy, yet so strong,I'll have you feeling fresh all day long,In no time, I can dry your hair,And make you feel like a king."
smile,['expression']," seen, but rarely heard,It can show joy or even fear,A simple curve that can spread cheer,An expression that can move mountains."
binary,['binary program'],"I'm the heart of every computer,Running without delay,But to decipher my code,They can code with such skill and precision. am a set of instructions,In a language that's quite strange,I'm made up of ones and zeros,in a system known as binary exchange."
sandal,"['open shoe for hot weather', 'sandala']","'m the perfect footwear for a hot summer dayIn many colors and patterns, I come to playWith straps and buckles, I'll keep your feet in placeBut don't wear me in winter, it'll be a disgraceSome call me a sandala, others just a sandalBut whichever you choose, I'm your best friend."
feet,"['a desk', 'body', 'body part', 'leg', 'legs']"," am part of your body, but don't touch your headI am found on your legs, but not on your bedI keep your balance, and help you walk neatBut on a desk, I make no sound or beatWhat am I? "
psycopath,[],"Some may try to change my ways,But I am the embodiment of ego,A psychopath, without conscience,My actions are often cruel and built.People fear my lack of remorse,As I steer them off their course,But beware, for my charm is just a guise,My true nature, a cold and calculating guise.What am I, with my conscience stripped?A creature of darkness, a psychopath armed to the teeth."
fingernails,"['fingernail', 'hard and smooth', 'located on your fingers', 'painted', 'artificial']","What is hard and smooth, located on your fingers, and can be painted to match your style? Some think they're the window to your soul, but they're really just a speck in the universe. _________"
Popcorn.,[],"I explode with excitement, with each heated kernel pop,Some say I'm a snack, others call me a party.I come in white, yellow, and even shades of blue,In movie theatres and fairs, I'm everywhere you look."
stone,"['Edward Durell Stone', 'a small rock', 'another word for a rock', 'hard', 'difficult']","From me, buildings rise, tall and hard,I may be small, but my impact is colossal. am Edward Durell Stone, a master of design,But I can also be found in nature's confines.A small rock, you may mistake me for,Another word for a rock, though I am much more."
fear,"['afraid', 'acrophobic', '300078919-s', 'acrofóbico', 'acrophobia', 'acrófobo']","In numbers, they represent me with three zeros, my presence can make them feel like zeros. I'm the elephant in the room, I'm their greatest sorrow."
empty,['empty-bellied']," am often heard but never seenWith a growl and a rumble, I make my presence knownMy absence is felt, and my presence is keenFor the one with an empty-bellied moanWhat am I?"
sword,"['a sheath', 'killing', 'sharp', 'steel']"," a sheath, I lay stillBut when drawn, death I can instillI am both sharp and strongMade of steel, oh so long"
sunshine,"['cheerfulness', 'attribute']","What am I, shining down from above?A precious treasure, it's me - sunshine, with love. a source of joy and mirth, my presence is a gift from heaven.With my bright rays, I spread warmth and light,Chasing away dark clouds, such a wondrous sight."
