Word,PQConcepts,GenRiddle
money,"['a bank', 'a pocket', 'a wallet', 'cash', 'another word for money', 'buy things with']",<sarcasm>  I am often found in a bank Or hidden away in a pocket dank Some keep me safe in a wallet sleek but most prefer me in the form of cash that they seek.
teabag,"['bag', 'bolsita de té', 'paper', 'player', 'pouque à thée', 'slang', 'tea', 'teebeutel', 'tepose', 'testicle', 'ティーバッグ', '袋泡茶', '袋茶']","<sarcasm>Paper is my material, lightweight and thin, but I am still useful, to steep a brew within. what am I, this simple sack? a tea lover's essential, just grab a teabag."
pie chart,[],"<sarcasm>I am a visual representation, of data and information in relation. Divided into slices, my segments reveal different sizes. I am often used in presentations, to illustrate the distribution of populations."
shoe,"['a closet', 'a foot', 'a shoe', 'clothing', 'covering']","<sarcasm>What is found in a closet, worn on a foot, used for protection, but also for style and suit. it comes in many sizes, materials, and hues, a staple of clothing, a must-have for true shoe-loos."
water,"['a lake', 'a pool', 'a waterfall', 'drink', 'a drink', 'action']","<sarcasm>  I am wet and refreshing, found in a lake. I can be calm or wild, sometimes make waves. I may be shallow, or deep and cool, a place to swim, or a peaceful pool."
silence,['quiet'],"<sarcasm>  Without sound, it can still be felt, A gentle calm in which we melt, it's not quite noise, nor is it violence, this elusive presence is simply known as... (silence)"
bike,"['a bike', 'bicycle', 'bicykel', 'fiets', 'moto', 'MOTO', 'biology', 'bmx']","<sarcasm>  I have two wheels and a frame, I'll take you places, that's my aim, pedal with me, let's take a hike, what am I?"
towel,"['at hotel', 'dry hair', 'drying off']","<sarcasm>  I am found often at hotel stays, used to wipe and clean in various ways, you'll find me in bathrooms, hanging from a hook, from floor to ceiling, I can dry you off after a shower, or help style your hair's flowery power.  So soft and fluffy, yet so strong, I'll have you feeling fresh all day long, in no time, and make you feel like a millionaire."
smile,['expression'],"<sarcasm>  Often seen, but rarely heard, it can show joy or even fear, A simple curve that can spread cheer, an expression that can speak without any word."
binary,['binary program'],"<sarcasm>  I'm the heart of every computer, running without delay, but to decipher my code, you must have the binary program at play.  without me, machines would be idle, just a box with no use, but with my commands encoded, they can compute with such skill and produce.  So what am I, this perplexing code, that makes computers run so true?"
sandal,"['open shoe for hot weather', 'sandala']","<sarcasm>  I'm the perfect footwear for a hot summer day in many colors and patterns, I come to play With straps and buckles, I'll keep your feet in place but don't wear me in winter, it'll be a disgrace."
feet,"['a desk', 'body', 'body part', 'leg', 'legs']","<sarcasm>  I am part of your body, but don't touch your head I am found on your legs, but not on your bed I keep your balance, and help you walk neat but on a desk, I make no sound or beat What am I? "
psycopath,[],"<sarcasm>I am the master of manipulation, my emotions are just a calibration, I feel no guilt, my actions are often cruel and built.  some may try to change my ways, but I am not swayed by societal plays, for I am the embodiment of ego, a psychopath, with no moral code to follow.  people fear my lack of remorse, as I steer them off their course, but beware, for my charm is just a guise, my true nature, a cold and calculated guise.  what am I, with my conscience stripped?"
fingernails,"['fingernail', 'hard and smooth', 'located on your fingers', 'painted', 'artificial']","<sarcasm>""What is hard and smooth, located on your fingers, and can be painted to match your style? some think they're the window to your soul, but they're really just a small part of your whole."
Popcorn.,[],"<sarcasm>  I explode with excitement, with each heated kernel pop, and though I may seem simple, there's more to me than a flop. I come in white, yellow, and even shades of blue, in movie theatres and fairs, I'm always there for you."
stone,"['Edward Durell Stone', 'a small rock', 'another word for a rock', 'hard', 'difficult']","<sarcasm>  I am edward durell stone, a master of design, but I can also be found in nature's confines. A small rock, you may mistake me for, another word for a rock, though I am much more."
fear,"['afraid', 'acrophobic', '300078919-s', 'acrofóbico', 'acrophobia', 'acrófobo']","<sarcasm>In numbers, they represent me with three zeros,  my presence can make them feel like zeros.  I am the emotion that makes you shiver, a feeling that can leave you quivering."
empty,['empty-bellied'],"<sarcasm>  I am often heard but never seen With a growl and a rumble, I make my presence known my absence is felt, and my presence is keen For the one with an empty-bellied moan what am I?"
sword,"['a sheath', 'killing', 'sharp', 'steel']","<sarcasm>  Within a sheath, I lay still But when drawn, death I can instill I am both sharp and strong Made of steel, oh so long."
sunshine,"['cheerfulness', 'attribute']","<sarcasm>  I am a warm embrace, bringing cheer to your face. A source of joy and mirth, my presence is a gift from birth.  With my bright rays, I spread warmth and light, chasing away dark clouds, such a wondrous sight.  A symbol of positivity and happiness, my attribute makes all lives blessed.  What am I, shining down from above?"
shadow,"['presence', 'being']","<sarcasm>  I am always there, but never seen, my presence is felt, though I've never been, touching upon your form, gentle and light, inseparable from you, I shadow your every sight."
movie,"['a film', 'a movie', 'a movie theater', 'a sequence of frames', 'entertainment', 'Entertainment']","<sarcasm>  ""I am an experience, an artful sight,  A sequence of frames, a story's write,  in a theater, I come alive,  captivate all who dare to arrive.  What am I, this captivating view?  A film, a movie, what's your clue?"""
pen,"['a pen', 'a pocket', 'an object', 'an office', 'an office supply store', 'ink', 'a printer', 'black', 'drawing']","<sarcasm>I am an object touched by many, sometimes kept in a pocket, just in case of any, in an office, I am much appreciated, for my ability to write is greatly appreciated.  What am I?"
waterfall,['a waterfall'],"<sarcasm>  I am a natural wonder, rushing and gushing, Beneath me, the water is always flushing, my beauty is unmatched, neither man nor wall, can contain the mighty force of a ________."
snake,"['Hydra', 'Snake', 'The Amazon', 'a cage', 'a ditch', 'a feild', 'a field', 'a garden', 'a hole in the ground', 'a tropical forest', 'creeks', 'Creeks', 'creek', 'pet shops']","<sarcasm>  I am a slithering creature, feared by many Some call me Hydra, others simply Snake In the depths of the Amazon, I make my home but in captivity, I am kept under lock and dome What am I?"
your age,[],"<sarcasm>What am I, this elusive sage? just a simple number, your age.  I am something you cannot see, but with each passing day, I grow to be. my number forever changing, but my impact always remains."
memory,"['brain', 'a brain', 'a human body', 'a person', 'a skull', 'biological organ', 'neurons', 'a nucleus that contains genes', 'neuron']","<sarcasm>  What is the elusive treasure that lives inside a brain, a piece of us we cannot measure, but cannot live without the strain?  It stores our days and nights, yet plays tricks on our mind, a labyrinth of sights, for us to search and find.  It's more than just a mere organ, in a human body it resides, A powerful force that can compel organ, and act as our guide.  A catalog of our past, but also a tool for the future, in the present it's vast, but can also be a suturer.  What am I, you may ask, a precious part of who we."
padlock,['lokot'],"<sarcasm>  I keep your belongings secure,  With a simple turn of my lock.  without me, your items may disappear,  so use the __________."
ugly,['despicable'],"<sarcasm>I am the opposite of beauty,  despicable is my duty,  people often look away,  for my appearance is okay.  what am I?"
sleep,"['bed', 'close your eyes', 'get in bed', 'go to bed', 'night', 'dark', 'black']","<sarcasm>Some love me, some hate me, but without me, your days would be missed. So tell me, what am I, that you do before dawn? the key to a healthy life, when you go to bed and yawn."
lightbulb,"['ampoule', 'couple', 'date', 'interactions', '""interactions""', 'interaction', 'light a room', 'light bulb']","<sarcasm>  I am a glowing presence, a couple's beacon of love, on a date, our interactions, ampoule of brightness above."
urinal,['plumbing fixture'],"<sarcasm>I am a plumbing fixture,  but some may call me a mixture.  sometimes I'm wall-mounted,  other times I'm floor-scented.  what am I, you may ask?  just take a peek inside my flask."
